id,prenom,id_espece,id_parent,date_naissance,date_mort,lieu_naissance
1165,Daraxin,245,617.0,57.003925873210775,75.4043505547277,448
1166,Barama,121,601.0,57.024958967488,83.99209016474569,205
1167,Yasgarycarth,564,794.0,57.05197479628338,82.50989608695201,389
1168,Kilaazer,376,558.0,57.0694995387722,,185
1169,Vadiral,430,670.0,57.073160701847065,,205
1170,Objuinro,344,697.0,57.13394107971655,87.68976641256802,206
1171,Harcoddlene,570,669.0,57.14228606080975,84.10297156582646,569
1172,Jeraenwan,590,568.0,57.148454872168614,78.95164072538515,380
1173,Hyienwat,564,757.0,57.19440719129602,81.57824715506362,181
1174,Ryrethasty,70,941.0,57.20684189721727,81.40018002113949,384
1175,Hyfyndal,147,656.0,57.241974879360455,83.07427496171225,510
1176,Vadartyew,189,607.0,57.26112268987342,92.13390848699696,163
1177,Hyela,148,711.0,57.27355851010638,92.71598192293476,553
1178,Haurirair,59,852.0,57.27927997022647,84.47020115543901,518
1179,Asharynarry,498,,57.28451535311836,74.88445420556677,560
1180,Walretha,618,649.0,57.28786736816152,60.70293544891197,190
1181,Theldric,507,733.0,57.308914972915105,77.57006859433663,207
1182,Drorenyth,13,882.0,57.312748030575904,88.28250842772282,514
1183,Keldaneal,147,898.0,57.4360889906768,93.92419910970196,554
1184,Korewera,605,785.0,57.450593521474275,90.44454389224913,422
1185,Kopgarer,553,769.0,57.46696878815507,78.70037902789593,228
1186,Nuncaradera,40,690.0,57.47820041618915,,205
1187,Ainyth,435,,57.4887779333792,95.06267449398416,11
1188,Syntararty,140,738.0,57.53482676381621,76.70271280497379,510
1189,Yalarthsene,171,418.0,57.540071272111255,86.4649804689973,248
1190,Chiesgaryis,484,579.0,57.547969808302675,93.79586914518526,595
1191,Nistimian,436,862.0,57.63414349985696,86.52212243474658,484
1192,Winunane,345,614.0,57.63705201452307,77.07478767036139,203
1193,Lasimetyne,168,535.0,57.67896109881515,83.93909421584318,382
1194,Geidis,436,500.0,57.6875814869035,85.35583193244692,559
1195,Roarnarne,40,691.0,57.691760250557294,92.339315117144,499
1196,Peraversume,506,829.0,57.699113422456875,82.20558574111797,60
1197,Haitheloller,24,845.0,57.69917753042738,85.8020898525669,347
1198,Niaa,407,,57.702669848289176,96.99916000200183,98
1199,Odasianen,189,517.0,57.7158768359363,79.18864273263412,162
1200,Inleneyne,147,749.0,57.73628503907945,91.70246379329114,496
1201,Naarneorn,24,572.0,57.75776696390801,82.14398090799256,597
1202,Meljuinayne,147,,57.77196533786741,81.91626393555957,440
1203,Shylynel,62,553.0,57.77944072501327,96.06130954766464,610
1204,Dirainarn,593,595.0,57.79183960386693,99.69314259435207,182
1205,Pavsteadwar,194,618.0,57.792866068819585,89.64274344061153,415
1206,Ifynant,486,624.0,57.82074569228348,78.18759845391435,121
1207,Vartseneer,486,624.0,57.82074569228348,76.43677052357818,207
1208,Gravelyera,507,903.0,57.823512566868224,80.7373772382737,156
1209,Tycathan,27,832.0,57.83200714259104,73.53304344454506,594
1210,Hobelorn,171,848.0,57.89377178004999,79.18326117023372,391
1211,Moldanorn,152,,57.91789230818644,87.04349672595362,67
1212,Kirimero,200,386.0,57.95557579491437,81.24475290735907,559
1213,Ianart,189,678.0,57.95699783750703,75.26733702359206,101
1214,Korsumero,87,951.0,57.96108329607099,98.55266972157683,186
1215,Sarilta,87,951.0,57.96108329607099,92.60323751305722,186
1216,Locastaral,237,746.0,58.00793431398489,73.21677158263866,346
1217,Nyjuinty,244,890.0,58.027671322409255,73.28057932439442,403
1218,Shotarikin,244,890.0,58.027671322409255,92.28721239492697,403
1219,Tarlinly,483,457.0,58.13569875064974,98.22752074239881,592
1220,Jarwataldy,612,765.0,58.237401984345986,92.2484965158923,433
1221,Valdakluth,397,988.0,58.2499553340815,,421
1222,Haaliw,178,,58.28734777256701,77.27976119167819,167
1223,Marvalerfyn,201,,58.30243954759964,79.51299046996164,201
1224,Norlyngeth,591,694.0,58.31629260073611,79.94149483161337,571
1225,Jesienar,71,720.0,58.319905288486105,92.16504156443494,72
1226,Darilaver,244,776.0,58.32615344878319,78.30264206387758,217
1227,Lasiamont,197,909.0,58.32694421149708,82.77560793754978,408
1228,Labtarance,443,905.0,58.362510914790406,85.01037208780491,169
1229,Uldcathy,386,,58.3659146198336,,436
1230,Laslael,418,828.0,58.45244756760535,89.81459449816037,583
1231,Tarlancar,619,,58.48928390758839,80.79322421408077,565
1232,Icartharyn,392,942.0,58.51586859984364,,178
1233,Elartun,152,889.0,58.54446121361829,87.07187511840358,189
1234,Sepascjuin,239,716.0,58.54559997339777,87.81535946616395,497
1235,Aberrar,20,860.0,58.55045312532024,93.67209547826731,434
1236,Groa,570,603.0,58.56465882970212,,406
1237,Forcarreth,559,,58.565651848978796,86.57662093126041,234
1238,Calarcodd,413,,58.583988105987636,97.86770872483078,376
1239,Zaldastque,430,620.0,58.59650844693716,89.77602256090496,211
1240,Kedirech,422,744.0,58.62044364074824,83.46093382793012,556
1241,Tertararty,570,766.0,58.65699804159108,,388
1242,Halisdy,18,611.0,58.66472777138118,77.84350136122951,82
1243,Korastalen,4,654.0,58.66630765278344,84.8719928429582,183
1244,Harrisy,348,702.0,58.66671672927265,,603
1245,Eowauwyth,18,970.0,58.68496696628993,,101
1246,Ymwarneim,77,847.0,58.70984899260257,99.8549988181589,550
1247,Pantinarne,214,663.0,58.735945298740376,81.77889355988252,64
1248,Passenenyd,564,637.0,58.80960562664761,97.9431293489977,404
1249,Daftarime,494,459.0,58.81958497118833,89.74188705883034,58
1250,Pasbinart,570,892.0,58.93497122622237,80.88855482995855,196
1251,Harquentras,564,967.0,58.949900464158254,86.7637797542068,422
1252,Eowaoseth,389,835.0,58.96230569105743,79.753162346849,406
1253,Direndor,136,,58.988385533977706,81.9462445735832,344
1254,Forlutharny,152,529.0,58.99427657112968,95.16780073715057,519
1255,Kiader,195,938.0,58.99607509474251,90.19535606305816,205
1256,Plagontien,380,975.0,59.026052744218816,83.62445351429518,555
1257,Clauneertro,101,644.0,59.03989332363744,79.59807385558005,20
1258,Graveornlyn,172,,59.04646193884313,77.6111053237796,218
1259,Delrether,381,929.0,59.11315068827914,77.5240349204884,135
1260,Labimastar,75,661.0,59.14024190881938,,487
1261,Gorewan,171,977.0,59.16392760266136,81.09748144735619,441
1262,Cynornbin,76,823.0,59.21332604702533,96.25920720192664,527
1263,Roanceont,11,692.0,59.23329691007261,94.35819345908627,508
1264,Dainrathquine,433,596.0,59.23358834529612,,428
1265,Jararryert,406,930.0,59.25792511891265,89.45796870604124,430
1266,Koplyncarn,570,681.0,59.25796097434211,,193
1267,Ryollerin,22,704.0,59.26324490665684,,216
1268,Arlenear,238,806.0,59.26613935403742,83.14638123149149,617
1269,Aelinluth,189,880.0,59.28966125317397,,386
1270,Hobwarel,489,,59.30775889488851,,228
1271,Azaldybin,224,805.0,59.31030462003945,88.12752122818107,68
1272,Pargurney,564,525.0,59.31372364322435,85.8615541541898,179
1273,Rhaegord,484,753.0,59.32355287659255,88.06818147064638,184
1274,Lorarikaller,572,725.0,59.32817385346969,85.3996549637494,579
1275,Martquedal,572,810.0,59.333448733238974,95.39868130346349,151
1276,Etaowyn,419,1001.0,59.34311124433155,,593
1277,Asiraron,189,996.0,59.35918549880651,96.1288241374156,346
1278,Forcheanque,24,695.0,59.376624755938685,81.44989565579377,72
1279,Dwuldric,121,831.0,59.39103498622438,74.52208321813876,514
1280,Drenidd,214,894.0,59.39658332334639,82.23077264923772,174
1281,Claunetanoller,252,912.0,59.42241676980106,85.73649594659221,574
1282,Forgineain,419,915.0,59.44449399662913,78.6649927741765,606
1283,Rom,77,589.0,59.44558696502396,,13
1284,Pesaryncath,74,679.0,59.452579242736434,91.74285548083117,6
1285,Haurcaradchean,136,1004.0,59.48402340673478,,203
1286,Halgaynro,434,731.0,59.52132578058188,98.28914762464424,225
1287,Tyerrystead,434,731.0,59.52132578058188,82.68519843752944,439
1288,Toivudd,374,,59.589607736919824,91.6293163501434,232
1289,Dezgaynis,498,710.0,59.60529940577023,77.8144957253738,214
1290,Vabwarneil,224,,59.61283688658076,94.80249064152832,557
1291,Klabrasew,435,,59.62213644458342,96.70477299573014,139
1292,Beltakgeth,485,825.0,59.63853762223666,87.15946851910854,508
1293,Scaunorer,189,,59.65839267336609,90.91462182691333,443
1294,Iwartyydd,148,760.0,59.67997401829956,75.1684643923234,486
1295,Cracrascarn,237,715.0,59.684657892818294,77.80645218146103,170
1296,Rolidyr,66,756.0,59.69124707076666,99.99886312937613,530
1297,Aeleraiam,182,576.0,59.70541939415585,,569
1298,Dezascim,438,751.0,59.715122509104425,86.13315064179403,75
1299,Scaunazertuny,586,1049.0,59.7345946330079,,374
1300,Chiesquingayn,610,,59.73606338657894,79.42422113391224,430
1301,Hauryddant,121,997.0,59.748908142948466,95.88841098488935,98
1302,Hobarynel,570,797.0,59.770829041463,91.84205648427607,73
1303,Caltaketh,572,965.0,59.853052684572965,84.45304976857784,252
1304,Jastonlyn,434,999.0,59.86506399518312,,397
1305,Relacred,351,987.0,59.86515048566928,91.02535777424607,488
1306,Verdgaryazer,1,1005.0,59.886946672507264,,567
1307,Kortakart,349,990.0,59.9401826370507,96.53596347097792,527
1308,Kilhenydd,59,1067.0,59.98616482629299,78.06571951433837,80
1309,Jarirere,586,838.0,59.992503288166326,,191
1310,Scaunartyin,413,739.0,59.99256438869393,99.9713231226747,535
1311,Uldarrydal,484,456.0,60.027991930425756,78.93348594909803,232
1312,Korarterry,431,964.0,60.03553827847828,86.80140140156688,178
1313,Kiazart,164,807.0,60.052335778065554,82.0716132295091,408
1314,Lararair,483,1072.0,60.06406660581665,,516
1315,Varlajuin,572,713.0,60.10696766848507,84.27489127520255,163
1316,Dezlendor,101,717.0,60.129963337212175,80.99804371459442,534
1317,Saldardor,349,849.0,60.15022390432904,,350
1318,Kederimos,241,745.0,60.15441199456566,,203
1319,Gwaynwan,593,1000.0,60.17117587810888,84.92283165025495,393
1320,Ethaynewat,419,982.0,60.178016653429665,88.48429950445453,443
1321,Walaverro,389,,60.20154142456515,,84
1322,Arwarneayne,354,788.0,60.250437096533986,,494
1323,Klabirquent,404,1047.0,60.26341195301901,88.70022332638942,174
1324,Crelasean,189,1059.0,60.26629123995626,80.60246871072819,517
1325,Haycodd,536,827.0,60.27968937775969,77.28407726768341,154
1326,Habonor,421,887.0,60.284359751126345,97.00081085501401,17
1327,Varet,434,928.0,60.295332683758865,86.36074630331328,203
1328,Ymlaarn,436,1018.0,60.3112340302291,82.89206091440585,426
1329,Tutha,537,727.0,60.31520329871171,98.57288482338329,230
1330,Cracaveriera,136,762.0,60.34981117866661,82.10769400718083,505
1331,Nayneime,419,730.0,60.35750404331915,94.01586600671621,566
1332,Zaldcarchean,570,1075.0,60.36449635716985,85.80944974236608,150
1333,Caacywar,189,868.0,60.366027285161806,80.92271699464132,77
1334,Kolimea,151,771.0,60.46425112954102,96.15891690644017,526
1335,Ralynime,70,941.0,60.47338703779697,79.7363396520073,612
1336,Trerrannor,419,790.0,60.47415365146385,93.01003379631547,600
1337,Valastan,406,1096.0,60.51841664994609,87.40715507193619,374
1338,Obereance,197,968.0,60.526485054367136,85.94123440487806,393
1339,Yarwarneorn,140,1003.0,60.52761335410153,83.48821202747891,593
1340,Deltakta,245,617.0,60.545860296195265,78.53295483659358,346
1341,Moldwarneastar,121,601.0,60.57715912870791,89.88315365729227,28
1342,Vardayney,419,,60.58154014579761,99.9453684119554,81
1343,Claunearthart,77,1062.0,60.604059559385284,96.10806889859364,433
1344,Noraldycodd,448,631.0,60.60583034628357,,446
1345,Andunien,564,913.0,60.60756368188918,,380
1346,Delaverarik,605,785.0,60.633160771183654,86.29383453932212,598
1347,Synimegary,398,1038.0,60.65339431835818,86.75978973604595,203
1348,Browelair,506,802.0,60.66805653050544,,587
1349,Drascamyd,506,802.0,60.66805653050544,85.4509980644049,40
1350,Edigogan,418,,60.67076166304126,87.61389260000661,566
1351,Corartorn,11,1082.0,60.68060295296447,98.92814165106188,442
1352,Shycheanil,40,819.0,60.69899198370486,97.69985649547343,252
1353,Caannal,197,502.0,60.728180464043575,82.38745541553149,392
1354,Scaunazerayn,155,643.0,60.7291257184893,83.21747763787752,4
1355,Drucynew,151,877.0,60.79235387241912,75.99258923824465,528
1356,Drasaynar,612,1071.0,60.856315486173834,87.17681993734737,576
1357,Ersteadgary,568,,60.88981175050206,80.92898085638295,252
1358,Meltynewat,564,794.0,60.914296445535356,89.5806847613087,483
1359,Vastcathan,189,607.0,60.91459450417459,88.25001608148976,162
1360,Rosdothnyd,439,979.0,60.932401717031695,,607
1361,Vabynney,24,955.0,60.94586300831243,91.94613534854963,382
1362,Ymrathastar,162,1002.0,60.98328528113432,,543
1363,Ashvarnaldy,483,815.0,60.99187794447726,93.25340316955013,203
1364,Weamond,25,811.0,61.00025680683158,99.21682744720033,579
1365,Lorseneazer,77,1108.0,61.01421085753518,93.0473753307497,227
1366,Cadelanidd,604,1119.0,61.03120962782809,95.81737502097236,410
1367,Tarlertgeth,444,606.0,61.04179388421734,,6
1368,Obarynerik,488,,61.05192090739866,99.59501703452081,72
1369,Frorel,406,666.0,61.092971409764466,,68
1370,Tescaradsume,564,842.0,61.10280255494443,89.08010354413096,586
1371,Marainiel,349,684.0,61.13997432454862,94.48709411486865,170
1372,Moldinbin,436,862.0,61.16757500425481,91.97819632905723,191
1373,Drilanad,58,,61.17342480170499,96.47085220432251,164
1374,Uldarthsene,27,832.0,61.18047344111777,91.07000036099163,229
1375,Eracyel,136,769.0,61.20875398056423,99.03224282460596,215
1376,Nayndy,570,933.0,61.24708671807554,92.20911255049448,388
1377,Linnor,612,765.0,61.25331540230692,77.58646542346432,381
1378,Carethta,188,991.0,61.29665424112852,77.34256411619715,379
1379,Syngaryere,194,759.0,61.328670775622626,80.46954163397501,140
1380,Forsumein,147,865.0,61.33939150322227,92.58860264672717,374
1381,Napzaneain,148,840.0,61.36043493700911,91.14115134829177,569
1382,Lasaveryr,345,978.0,61.39027592045328,83.82907854389146,382
1383,Baerikil,140,866.0,61.400341576109085,,594
1384,Lartanwarne,200,779.0,61.40759051487739,83.67849187155568,233
1385,Margineluth,18,926.0,61.46295654150829,94.93906164012661,389
1386,Belwartyras,484,1092.0,61.47085488403753,96.6625966124841,516
1387,Yasquentgary,174,,61.476682439532674,76.66561161381397,576
1388,Kelderair,439,1127.0,61.51310761466094,89.58544637562927,232
1389,Shotartydor,583,1122.0,61.5299966541731,81.89168971986732,164
1390,Ashrisgayn,433,1081.0,61.57124557278277,95.9541658054927,355
1391,Browewis,448,1110.0,61.57467518179859,85.40896049371142,586
1392,Aldmelart,189,678.0,61.57636798239552,89.58539669897173,603
1393,Marartta,483,457.0,61.58161764233185,83.50408451032025,229
1394,Scaunquentart,18,551.0,61.61936060235193,76.91641899838032,551
1395,Adwaeldan,344,697.0,61.63104477875817,95.70501183468305,229
1396,Yalyniera,244,776.0,61.63622134338317,,543
1397,Valiamart,194,,61.649059497959016,,217
1398,Bintheartarne,194,870.0,61.65639916952998,,232
1399,Moldzanetyne,40,,61.66977755414622,77.67772564181504,570
1400,Yalener,484,878.0,61.677172971372585,93.92837345108072,222
1401,Sevigowyth,621,879.0,61.702343655283514,78.59451997957663,410
1402,Cadaennor,430,670.0,61.71550046095851,89.04307040725976,569
1403,Pulgaen,485,660.0,61.722120214218755,84.12985271373208,150
1404,Halnalalen,147,656.0,61.77316603027262,97.81246997523546,535
1405,Walazen,510,,61.779437726266906,,492
1406,Geertcodd,4,1093.0,61.78514974691318,80.81232222623828,207
1407,Ymimeth,618,649.0,61.82597667524481,90.85804434038573,612
1408,Calcargeth,606,883.0,61.827531831251534,87.96828369205836,593
1409,Kaarris,70,737.0,61.8905737203047,93.18519035047723,444
1410,Bayjuinere,593,595.0,61.896223688564234,87.5724349149272,164
1411,Kafynwat,194,1009.0,61.90615444505663,91.67168465072518,395
1412,Nistaxair,241,830.0,61.92966247496534,88.76398591020101,60
1413,Kaertzane,444,962.0,61.94876852388375,,167
1414,Pesethro,419,804.0,61.98764487115059,93.28849076192039,209
1415,Forenear,40,690.0,62.00753893206586,85.69214578864617,78
1416,Habartchean,570,669.0,62.02817267873111,83.49527065128234,566
1417,Locynarty,20,948.0,62.03273771026895,85.49771670181757,601
1418,Vablinorn,168,535.0,62.03287429800075,99.27799026562641,510
1419,Andwarneque,85,1133.0,62.049128165290874,88.79101487594099,121
1420,Plagarynelyn,66,919.0,62.056989076246836,,243
1421,Vabinly,348,1023.0,62.078963850443664,,429
1422,Ostienstead,564,637.0,62.10021212145927,88.16930798277065,6
1423,Delwarert,101,895.0,62.11464712299385,92.42700626947004,79
1424,Terartyun,147,749.0,62.117218673739956,86.08251048934736,155
1425,Lasastyfyn,140,1007.0,62.127766104170234,,392
1426,Yarcathin,430,620.0,62.13529073113626,96.99442545382848,149
1427,Kedaowin,162,1145.0,62.14103258283517,88.06428263050505,550
1428,Dareneis,71,720.0,62.1412061493799,93.17010187781595,611
1429,Sarcheanlyn,152,889.0,62.1540500622406,79.97453394869687,376
1430,Ymarryar,14,1045.0,62.164753553633595,,195
1431,Daincaradgine,155,1159.0,62.18985485648942,84.88212629960682,432
1432,Ercaradan,436,500.0,62.20616427550216,90.77039851168769,179
1433,Flararynein,419,793.0,62.23681181130806,,6
1434,Peswarnean,484,995.0,62.239581978553844,79.21629587116401,406
1435,Odaseasain,140,896.0,62.273201072222655,90.96290238928255,172
1436,Halerryian,162,963.0,62.2924972168552,91.62456485691325,535
1437,Habancean,244,1017.0,62.2984878030031,91.96371826865757,209
1438,Keldanyn,198,803.0,62.304687007749735,89.90845213969128,239
1439,Edilib,607,821.0,62.33632475409608,87.19276929369384,509
1440,Braych,419,,62.37192259297658,,98
1441,Ostwatastar,59,892.0,62.37616963996338,98.19030020846199,518
1442,Raldantar,62,553.0,62.393633984691725,95.32939384875431,509
1443,Geldarar,419,906.0,62.40111092353653,81.57065435764893,347
1444,Querael,430,881.0,62.415556982727765,78.04182806524202,559
1445,Erimeun,564,1173.0,62.469288585540085,96.7468793354798,441
1446,Kedirabwyn,390,950.0,62.47420984525583,,594
1447,Kaigodric,486,624.0,62.48726181222267,97.50557627956093,13
1448,Dezgethaldy,148,1091.0,62.528015770329716,83.51554495905012,614
1449,Grelin,70,813.0,62.56750166378163,81.95387262853843,349
1450,Hyartytyne,15,,62.57659112911116,,350
1451,Draslaern,433,596.0,62.583472421066666,84.79945379378357,160
1452,Gegineyn,149,867.0,62.61876457028622,84.93488405580769,63
1453,Cracaldyrik,433,808.0,62.62531532248686,84.87492188955058,73
1454,Vararynin,514,,62.6727954819279,96.94337627849316,420
1455,Bintheynty,345,846.0,62.703134090873064,80.24873136155253,401
1456,Labyny,171,977.0,62.70998989660997,,396
